"Run ID" RA_PNT DEC_PNT Exposure[s] ALT_PNT AZ_PNT TSTART[MJD] SRC_NAME NSB_TUNING POINT/FULL_ENCLOSURE FILENAME
12229 185.80193298265922 30.17586215376621 60021.05689645982 84.41893963786674 74.76691871617204 60021.05689645982 1ES1218+304 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12229.fits
12230 184.87685582597862 30.17578289641595 60021.06783850582 87.71047685914363 53.17836281439204 60021.06783850582 1ES1218+304 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12230.fits
12232 185.34175346198822 30.576574067187842 60021.09096247611 84.49351519625199 289.58707583694394 60021.09096247611 1ES1218+304 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12232.fits
12234 239.33635802023866 11.199989083005102 60021.117144960794 50.860693027037094 109.03018361344732 60021.117144960794 PG1553+113 0.14 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.14/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.14/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12234.fits
12235 238.52275676219867 11.199610200906813 60021.13083666704 54.82314692337061 113.38169126214643 60021.13083666704 PG1553+113 0.14 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.14/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.14/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12235.fits
12236 238.93149114595553 11.59960213116853 60021.13967172766 57.17401554480189 115.50183049624378 60021.13967172766 PG1553+113 0.14 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.14/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.14/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12236.fits
12237 238.93229569877704 10.799603134345116 60021.14778203235 59.09360104500128 120.25495755959423 60021.14778203235 PG1553+113 0.14 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.14/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.14/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12237.fits
12238 253.97688464071854 39.757558248826705 60021.158540753204 57.75988085813895 60.23309928566537 60021.158540753204 Mrk501 0.14 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.14/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.14/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12238.fits
12239 253.4585924572266 40.15826488858695 60021.1726435017 61.88010831760233 57.79696364852986 60021.1726435017 Mrk501 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12239.fits
12240 253.98001508222498 39.75689371871761 60021.18656390624 65.30292825867782 56.51029756442297 60021.18656390624 Mrk501 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12240.fits
12241 253.46122221017006 40.157786190021746 60021.20043409474 68.36853056155881 52.401322799599185 60021.20043409474 Mrk501 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12241.fits
12242 218.00613484286765 23.06321535161868 60021.21026416179 73.7523204277716 252.88068346368613 60021.21026416179 SDSSJ1430+2303 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12242.fits
12243 217.13724170656002 23.063380659639673 60021.22088817559 69.78357928866197 258.2524457252302 60021.22088817559 SDSSJ1430+2303 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12243.fits
12244 217.57307017002415 23.464030790625586 60021.23135261758 67.04090858333115 262.1486948336561 60021.23135261758 SDSSJ1430+2303 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12244.fits
12245 217.57389897976532 22.664396849354134 60021.24176101264 63.8029579926725 262.8455467939952 60021.24176101264 SDSSJ1430+2303 0.14 point /pnfs/cta.cscs.ch/lst/DL3/20230317/v0.10/tailcut84/nsb_tuning_0.14/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.14/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12245.fits
12248 98.89881797117818 17.772422941009484 60021.864235174005 74.01500642338455 228.9441638417319 60021.864235174005 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12248.fits
12248 98.8988180180781 17.772422884528424 60021.864235174005 74.01493428744527 228.94440920908718 60021.864235174005 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12248.fits
12248 98.8988180180781 17.772422884528424 60021.864235174005 74.01493428744527 228.94440920908718 60021.864235174005 Geminga 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12248.fits
12249 98.06005253438464 17.772603759472773 60021.87830579608 69.77718948123008 240.94563533184674 60021.87830579608 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12249.fits
12249 98.06005251915663 17.77260374717807 60021.87830579608 69.77724967893843 240.9455005399222 60021.87830579608 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12249.fits
12249 98.06005251915663 17.77260374717807 60021.87830579608 69.77724967893843 240.9455005399222 60021.87830579608 Geminga 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12249.fits
12250 98.48114361709564 18.17320163712317 60021.89225900678 66.35159857252079 248.37086148354155 60021.89225900678 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12250.fits
12250 98.4811435512775 18.173201623954046 60021.89225900678 66.35179520738613 248.3705757896965 60021.89225900678 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12250.fits
12250 98.4811435512775 18.173201623954046 60021.89225900678 66.35179520738613 248.3705757896965 60021.89225900678 Geminga 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12250.fits
12251 98.48239765330847 17.373658368215086 60021.906170347655 61.811692103026836 252.26570261966913 60021.906170347655 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12251.fits
12251 98.4823973476675 17.373658299860573 60021.906170347655 61.81249120050677 252.2647687277634 60021.906170347655 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12251.fits
12251 98.4823973476675 17.373658299860573 60021.906170347655 61.81249120050677 252.2647687277634 60021.906170347655 Geminga 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12251.fits
12252 98.90374328680723 17.773351276406824 60021.920053663875 58.11615782649728 257.03541876775813 60021.920053663875 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12252.fits
12252 98.90374306118882 17.773351224325072 60021.920053663875 58.1166977985234 257.0349141213896 60021.920053663875 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12252.fits
12252 98.90374306118882 17.773351224325072 60021.920053663875 58.1166977985234 257.0349141213896 60021.920053663875 Geminga 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12252.fits
12254 85.87985889891553 23.43745490313549 60021.93962967144 43.19431423067185 276.15836372503503 60021.93962967144 crab 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12254.fits
12254 85.87985780846775 23.437454270237044 60021.93962967144 43.196561642617986 276.1573502532312 60021.93962967144 crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12254.fits
12255 81.46504794770571 20.57289489235955 60021.95022537351 35.07681787468962 276.0169190493521 60021.95022537351 crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12255.fits
12256 85.88350770494283 23.438963599007 60021.96069065455 36.62498133393941 279.06846438355 60021.96069065455 crab 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12256.fits
12256 85.8835060122969 23.438962544214053 60021.96069065455 36.62755930656183 279.0673357234207 60021.96069065455 crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12256.fits
12257 81.46986706540393 20.57514305332973 60021.97112715256 28.883822437624886 278.94471376049694 60021.97112715256 crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12257.fits
12258 191.29001953286445 36.46080353167927 60021.98132532124 57.26919741061955 66.66114852258936 60021.98132532124 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12258.fits
12259 190.29750309894473 36.460441256067426 60021.99194230843 61.11719833754408 66.14585599266721 60021.99194230843 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12259.fits
12260 190.79543637951286 36.86113952000715 60022.002402388396 63.67146661165087 64.57167701429998 60022.002402388396 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12260.fits
12261 190.7965971288018 36.061106690974945 60022.01277587976 66.81248176309312 65.21945032681174 60022.01277587976 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12261.fits
12262 191.2941546435924 36.45993277020054 60022.0232498432 68.49278648895604 63.21631771088413 60022.0232498432 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12262.fits
12263 191.2952315963578 36.45976361602965 60022.02970737655 71.40242367641794 60.71707154921346 60022.02970737655 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12263.fits
12264 190.30277763618312 36.45956929799103 60022.04245499283 75.73926380762171 54.04868982688718 60022.04245499283 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12264.fits
12265 190.80093697983065 36.86038422165565 60022.056649003665 78.55292406081821 42.908085852601445 60022.056649003665 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12265.fits
12266 190.8022590911562 36.06049678040654 60022.07077616762 81.76550185416602 26.858288079002808 60022.07077616762 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12266.fits
12267 191.3004601891293 36.45938811249779 60022.085036937686 82.32561700492593 186.71724715364925 60022.085036937686 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12267.fits
12268 191.30166731057614 36.45941791582384 60022.10146166496 81.24230828685425 331.6923048240676 60022.10146166496 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12268.fits
12269 190.3091673970729 36.45951851546159 60022.11134816714 78.0970791874205 312.78979414818343 60022.11134816714 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12269.fits
12270 190.80744644110538 36.86054374646384 60022.12924674373 74.4506895303868 305.0270172008812 60022.12924674373 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12270.fits
12271 190.80798983781418 36.06079574253609 60022.14045341039 72.84113487472463 299.4340630890509 60022.14045341039 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12271.fits
12272 190.80872094203082 36.060897501823234 60022.14354636897 70.96084752443466 297.531863943699 60022.14354636897 TON116 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12272.fits
12273 191.30687411536636 36.459986766200856 60022.15397807642 67.79100874130687 296.39045016494157 60022.15397807642 TON116 0.14 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.14/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.14/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12273.fits
12274 190.3146308711114 36.460329351796666 60022.16812444324 62.9576249011129 294.3133628898747 60022.16812444324 TON116 0.14 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.14/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.14/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12274.fits
12275 190.81309402447485 36.86156497526768 60022.18231608653 59.224683125171644 294.3358346060881 60022.18231608653 TON116 0.14 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.14/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.14/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12275.fits
12277 253.9823333199077 39.75652329383908 60022.21037669245 71.1606809980287 49.542383165538915 60022.21037669245 Mrk501 0.14 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.14/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.14/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12277.fits
12278 252.94277926174945 39.75636719903527 60022.21736019542 74.28367613212124 42.0038164085526 60022.21736019542 Mrk501 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12278.fits
12279 253.4647981607544 40.15739852486698 60022.23217280955 76.15608876385105 32.18173304144206 60022.23217280955 Mrk501 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12279.fits
12280 253.4655976355398 39.35754445100716 60022.24284783813 78.11795595540697 25.531776186504292 60022.24284783813 Mrk501 0.07 point /pnfs/cta.cscs.ch/lst/DL3/20230318/v0.10/tailcut84/nsb_tuning_0.07/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.07/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12280.fits
12283 98.89906407864132 17.77246839458859 60022.864655241865 73.24959314736167 231.67126058790817 60022.864655241865 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230319/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12283.fits
12283 98.89906413137764 17.77246842091529 60022.864655241865 73.24942751965429 231.67185380900264 60022.864655241865 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230319/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12283.fits
12283 98.89906413137764 17.77246842091529 60022.864655241865 73.24942751965429 231.67185380900264 60022.864655241865 Geminga 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230319/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12283.fits
12284 98.06032171376869 17.77264116995094 60022.87874083859 68.90195283240851 242.74245734953368 60022.87874083859 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230319/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12284.fits
12284 98.06032165935318 17.77264112937986 60022.87874083859 68.902138129142 242.7420945708822 60022.87874083859 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230319/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12284.fits
12284 98.06032165935318 17.77264112937986 60022.87874083859 68.902138129142 242.7420945708822 60022.87874083859 Geminga 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230319/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12284.fits
12285 98.48141170728921 18.173258928705394 60022.89266135456 65.42816920863969 249.7097535426466 60022.89266135456 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230319/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12285.fits
12285 98.48141158777895 18.17325895539683 60022.89266135456 65.42848000466971 249.70932002382102 60022.89266135456 Geminga 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20230319/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12285.fits
12285 98.48141158777895 18.17325895539683 60022.89266135456 65.42848000466971 249.70932002382102 60022.89266135456 Geminga 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20230319/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run12285.fits
